Document ID,Document,Time,Tokens to Annotate,Params,Number of Params
1213,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Devo_Secret_Agent_Man.txt"")",1.7968461513519287,900,coref,1
1214,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Devo_The_Big_Picture.txt"")",1.2031192779541016,819,coref,1
1215,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Devo_The_Day_My_Baby_Gave_Me_A_Surprize.txt"")",1.6406264305114746,850,coref,1
1216,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Devo_Through_Being_Cool.txt"")",0.8906199932098389,619,coref,1
1217,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Devo_Ton_O_Love.txt"")",1.1562480926513672,624,coref,1
1218,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dewa_19_Angin.txt"")",0.9531149864196777,699,coref,1
1219,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dewa_19_Aspirasi_Putih.txt"")",0.7812073230743408,732,coref,1
1220,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_Aint_Nothing_Like_The_Real_Thing.txt"")",2.6718924045562744,1458,coref,1
1221,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_Amazing_Grace.txt"")",0.3593919277191162,409,coref,1
1222,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_Baby_Love.txt"")",2.374992847442627,1027,coref,1
1223,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_Forever_Came_Today.txt"")",3.5625076293945312,1549,coref,1
1224,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_Girls.txt"")",1.2968971729278564,653,coref,1
1225,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_God_Bless_The_Child.txt"")",1.0331921577453613,747,coref,1
1226,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_Got_To_Be_Free.txt"")",1.4843783378601074,1379,coref,1
1227,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_Had_You_Been_Around.txt"")",1.9218358993530273,1191,coref,1
1228,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_Hes_My_Sunny_Boy.txt"")",1.9375035762786865,864,coref,1
1229,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_His_Eye_Is_On_The_Sparrow.txt"")",1.2812509536743164,639,coref,1
1230,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_I_Cried_For_You.txt"")",1.5156166553497314,624,coref,1
1231,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_I_Hear_A_Symphony.txt"")",2.1875252723693848,1207,coref,1
1232,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_I_Wont_Last_A_Day_Without_You.txt"")",2.1250412464141846,1475,coref,1
1233,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_Imagine.txt"")",0.7812595367431641,696,coref,1
1234,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_Its_A_Wonderful_Life.txt"")",3.4843714237213135,1338,coref,1
1235,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_Let_Me_Go_The_Right_Way.txt"")",2.078676462173462,941,coref,1
1236,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Diana_Ross_Love_Is_Like_An_Itching_In_My_Heart.txt"")",2.3749985694885254,1118,coref,1
1237,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dire_Straits_Eastbound_Train.txt"")",1.8437509536743164,1085,coref,1
1238,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dire_Straits_Iron_Hand.txt"")",1.0468733310699463,804,coref,1
1239,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dire_Straits_It_Never_Rains.txt"")",5.593746185302734,2308,coref,1
1240,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dire_Straits_Love_Over_Gold.txt"")",1.1243014335632324,716,coref,1
1241,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dire_Straits_One_World.txt"")",1.1562483310699463,710,coref,1
1242,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dire_Straits_Planet_Of_New_Orleans.txt"")",1.750025987625122,1050,coref,1
1243,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dire_Straits_Stop_Being_Greedy.txt"")",6.187465190887451,2610,coref,1
1244,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dire_Straits_Two_Young_Lovers.txt"")",2.4531373977661133,1172,coref,1
1245,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dire_Straits_When_It_Comes_To_You.txt"")",1.3125312328338623,794,coref,1
1246,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dire_Straits_Wonderful_Tonight.txt"")",1.0468766689300537,782,coref,1
1247,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dire_Straits_You_And_Your_Friend.txt"")",0.6562728881835938,552,coref,1
1248,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Divine_I_Wish.txt"")",2.343724250793457,1203,coref,1
1249,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_A_Cowboys_Ways.txt"")",3.8749916553497314,1646,coref,1
1250,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Alabama_Sundown.txt"")",1.500000238418579,910,coref,1
1251,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_All_I_Need_Is_You.txt"")",1.187502145767212,727,coref,1
1252,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Almost_In_Love.txt"")",2.0312509536743164,1126,coref,1
1253,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_As_Much_As_Always.txt"")",1.2031505107879639,1234,coref,1
1254,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Baby_Im_Burning.txt"")",3.2656354904174805,1357,coref,1
1255,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Baby_Sister.txt"")",1.484384298324585,673,coref,1
1256,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Better_Get_To_Livin.txt"")",3.4218735694885254,1847,coref,1
1257,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Book_Of_Life.txt"")",1.328122854232788,902,coref,1
1258,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Brave_Little_Soldier.txt"")",1.7812156677246094,1253,coref,1
1259,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Cry,_Cry_Darlin.txt"")",1.2187564373016357,683,coref,1
1260,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Daddy_Wont_Be_Home_Anymore.txt"")",1.3344621658325195,838,coref,1
1261,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Daddys_Moonshine_Still.txt"")",4.98438024520874,1882,coref,1
1262,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Do_You_Think_That_Time_Stands_Still.txt"")",0.8749897480010986,703,coref,1
1263,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Dont_Drop_Out.txt"")",1.2187271118164062,920,coref,1
1264,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Down_On_Music_Row.txt"")",3.187471628189087,1573,coref,1
1265,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Dumb_Blonde.txt"")",2.0624890327453613,1152,coref,1
1266,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Evening_Shade.txt"")",2.906264305114746,1544,coref,1
1267,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Fires_Still_Burning.txt"")",0.5937466621398926,537,coref,1
1268,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_From_Here_To_The_Moon_And_Back.txt"")",1.2656304836273193,1009,coref,1
1269,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Go_Tell_It_On_The_Mountain.txt"")",0.4218466281890869,472,coref,1
1270,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Go_To_Hell.txt"")",9.14061450958252,3217,coref,1
1271,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Green-eyed_Boy.txt"")",1.9374709129333496,1309,coref,1
1272,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Heartsong.txt"")",2.0312535762786865,1327,coref,1
1273,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Heavens_Just_A_Prayer_Away.txt"")",1.2187402248382568,704,coref,1
1274,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Hes_Alive.txt"")",5.046887636184692,2361,coref,1
1275,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Hey,_Lucky_Lady.txt"")",3.1250040531158447,1372,coref,1
1276,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_Hollywood_Potters.txt"")",2.1562225818634033,1391,coref,1
1277,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_How_Does_It_Feel.txt"")",2.9999947547912598,1612,coref,1
1278,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dolly_Parton_I_Dreamed_Of_A_Hillbilly_Heaven.txt"")",5.218774795532227,2272,coref,1
1279,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Don_Henley_Nobodys_Business.txt"")",1.3124701976776123,992,coref,1
1280,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Don_Henley_Shakey_Ground.txt"")",0.703117847442627,664,coref,1
1281,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Don_Henley_Sit_Down_Youre_Rockin_The_Boat.txt"")",2.2656331062316895,1559,coref,1
1282,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Don_Henley_Watching_Tv.txt"")",6.968753099441528,2580,coref,1
1283,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Don_McLean_Building_My_Body.txt"")",2.0780651569366455,1251,coref,1
1284,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Don_McLean_Crying_In_The_Chapel.txt"")",1.437523603439331,1028,coref,1
1285,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Don_McLean_Did_You_Know.txt"")",1.5624969005584717,868,coref,1
1286,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Don_McLean_If_We_Try.txt"")",3.015623092651367,1442,coref,1
1287,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Don_McLean_Narcisissma.txt"")",3.2187821865081787,1685,coref,1
1288,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Don_McLean_No_Reason_For_Your_Dreams.txt"")",1.2656004428863525,957,coref,1
1289,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Don_McLean_Oh_My_What_A_Shame.txt"")",1.7187297344207764,1297,coref,1
1290,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Don_McLean_Pretty_Paper.txt"")",1.6093409061431885,881,coref,1
1291,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Don_Moen_Like_Eagles.txt"")",1.4374685287475586,717,coref,1
1292,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Don_Moen_Two_Hands,_One_Heart.txt"")",3.2500052452087402,1106,coref,1
1293,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_(Theme)_Once_Upon_A_Time.txt"")",1.9062855243682861,1241,coref,1
1294,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Bad_Girls.txt"")",1.5311744213104248,1064,coref,1
1295,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Black_Lady.txt"")",2.265630006790161,1442,coref,1
1296,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Cant_We_Just_Sit_Down.txt"")",1.8749160766601562,1217,coref,1
1297,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Cold_Love.txt"")",1.3281238079071045,822,coref,1
1298,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Dont_Cry_For_Me_Argentina.txt"")",2.609377384185791,1170,coref,1
1299,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Fascination.txt"")",1.3750040531158447,809,coref,1
1300,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Forgive_Me.txt"")",2.1718761920928955,1382,coref,1
1301,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Fred_Astaire.txt"")",1.4843831062316895,958,coref,1
1302,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Highway_Runner.txt"")",0.8281269073486328,719,coref,1
1303,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_I_Dont_Wanna_Work.txt"")",2.9062485694885254,1670,coref,1
1304,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_I_Got_Your_Love_(Ralphi_Rosario_Dub).txt"")",5.796908140182495,1927,coref,1
1305,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_If_It_Makes_You_Feel_Good.txt"")",2.390620231628418,1436,coref,1
1306,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_In_Another_Place_And_Time.txt"")",0.8437867164611816,804,coref,1
1307,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Its_Not_The_Way.txt"")",4.812511205673218,1732,coref,1
1308,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Jeremy.txt"")",3.062509059906006,1376,coref,1
1309,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Looking_Up.txt"")",1.8281352519989014,1365,coref,1
1310,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_One_Of_A_Kind.txt"")",1.0312557220458984,672,coref,1
1311,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Sally_Go_round_The_Roses.txt"")",2.2031338214874268,1093,coref,1
1312,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Slide_Over_Backwards.txt"")",2.3593695163726807,1426,coref,1
1313,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Stop_Me.txt"")",2.874995231628418,1371,coref,1
1314,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Sweet_Romance.txt"")",2.0781290531158447,1299,coref,1
1315,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_The_Man_I_Love.txt"")",1.4062533378601074,1045,coref,1
1316,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_There_Will_Always_Be_A_You.txt"")",3.000000476837158,1640,coref,1
1317,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_Tokyo.txt"")",2.484393358230591,1159,coref,1
1318,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Donna_Summer_True_Love_Survives.txt"")",1.8281476497650146,1176,coref,1
1319,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doobie_Brothers_8Th_Avenue_Shuffle.txt"")",3.0312745571136475,1711,coref,1
1320,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doobie_Brothers_Drift_Away.txt"")",3.5468716621398926,1510,coref,1
1321,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doobie_Brothers_Excited.txt"")",1.6108136177062988,759,coref,1
1322,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doobie_Brothers_Jesus_Is_Just_Alright.txt"")",1.796889305114746,1198,coref,1
1323,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doobie_Brothers_Rio.txt"")",1.3906266689300537,846,coref,1
1324,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doobie_Brothers_Something_You_Said.txt"")",1.4762675762176514,1010,coref,1
1325,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doobie_Brothers_Texas_Lullaby.txt"")",4.859379529953003,1916,coref,1
1326,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doobie_Brothers_Ukiah.txt"")",0.7376251220703125,560,coref,1
1327,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doobie_Brothers_What_A_Fool_Believes.txt"")",1.3281614780426025,951,coref,1
1328,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doobie_Brothers_Without_You.txt"")",1.0625128746032715,632,coref,1
1329,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doobie_Brothers_You_Belong_To_Me.txt"")",0.7968971729278564,571,coref,1
1330,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doobie_Brothers_Youre_Made_That_Way.txt"")",1.750032901763916,1120,coref,1
1331,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doors_Been_Down_So_Long.txt"")",1.0781505107879639,790,coref,1
1332,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doors_Easy_Ride.txt"")",1.359365701675415,826,coref,1
1333,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doors_My_Eyes_Have_Seen_You.txt"")",1.281268835067749,773,coref,1
1334,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doors_Newborn_Awakening.txt"")",0.7187893390655518,557,coref,1
1335,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doors_Not_To_Touch_The_Earth.txt"")",2.124997138977051,1099,coref,1
1336,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doors_Orange_County_Suite.txt"")",2.109005928039551,1204,coref,1
1337,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doors_Rock_Me.txt"")",1.1718862056732178,800,coref,1
1338,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doors_We_Could_Be_So_Good_Together.txt"")",1.078139066696167,911,coref,1
1339,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doris_Day_A_Guy_Is_Guy.txt"")",3.015629529953003,1472,coref,1
1340,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doris_Day_Christmas_Story.txt"")",1.015601634979248,638,coref,1
1341,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doris_Day_Moonlight_Bay.txt"")",1.282151222229004,752,coref,1
1342,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doris_Day_No.txt"")",1.5446572303771973,862,coref,1
1343,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Doris_Day_Tacos,_Enchiladas_And_Beans.txt"")",1.1372969150543213,661,coref,1
1344,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_A.M._2_P.M..txt"")",9.064112424850464,3783,coref,1
1345,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_Believe_It_Or_Not.txt"")",4.656280755996704,1990,coref,1
1346,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_Enough_Said.txt"")",4.468756675720215,2657,coref,1
1347,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_Go_Out_Tonight.txt"")",1.7812731266021729,893,coref,1
1348,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_HYFR.txt"")",6.421876907348633,3250,coref,1
1349,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_Hold_On_Were_Going_Home.txt"")",3.484297037124634,1756,coref,1
1350,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_Hold_On_Were_Going_Home_And_From_Time.txt"")",7.468780279159546,2928,coref,1
1351,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_Hype.txt"")",6.687638998031616,2827,coref,1
1352,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_Know_Yourself.txt"")",5.593754291534424,2770,coref,1
1353,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_Lets_Call_It_Off.txt"")",2.750027656555176,1662,coref,1
1354,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_Money_2_Blow.txt"")",2.547511100769043,1125,coref,1
1355,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_No_Tellin.txt"")",8.439327239990234,3805,coref,1
1356,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_One_Dance_(Remix).txt"")",2.593752145767212,1284,coref,1
1357,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_Over.txt"")",8.70309591293335,3184,coref,1
1358,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_Shot_For_Me.txt"")",3.9218740463256836,1965,coref,1
1359,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_Something.txt"")",2.1562557220458984,1081,coref,1
1360,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Drake_The_Language.txt"")",7.68752121925354,3279,coref,1
1361,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dream_Theater_A_Fortune_In_Lies.txt"")",1.1562755107879639,960,coref,1
1362,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dream_Theater_Carpe_Diem.txt"")",0.9375066757202148,700,coref,1
1363,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dream_Theater_In_The_Name_Of_God.txt"")",3.593740940093994,1958,coref,1
1364,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dream_Theater_Octavarium.txt"")",6.406265020370483,3559,coref,1
1365,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dream_Theater_Perfect_Strangers.txt"")",1.1718971729278564,887,coref,1
1366,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\minified_corpus\minified_corpus\Dream_Theater_Pull_Me_Under.txt"")",3.2499985694885254,1503,coref,1
